Name,SIC,BVD,Year,EBIT,Turnover,Profit,OM,RG,Industry,OM_ind_avg,RG_ind_avg,OM_above,RG_above,is_breakaway_after
DREAMFOLKS SERVICES LIMITED,5085.0,IN001244972IND,2021,2.75304034082219,37.3205156235769,2.14386255960911,0.0737674786862532,1.5800454657104923,Wholesale Trade,0.036341128847476645,0.25458942591992084,1,1,True
DREAMFOLKS SERVICES LIMITED,5085.0,IN001244972IND,2022,11.8194681850076,94.2632265352085,8.82142266664654,0.1253879017242517,1.5257750317806047,Wholesale Trade,0.0329228141435878,0.09436066189295275,1,1,True
DREAMFOLKS SERVICES LIMITED,5085.0,IN001244972IND,2023,10.8689893393498,136.173555265702,8.23243272696622,0.0798171812298079,0.4446095287735505,Wholesale Trade,0.033839609602994855,0.0827849563242394,1,1,True
DYNA-K-AUTOMOTIVE STAMPINGS PRIVATE LIMITED,3462.0,IN0002792923,2021,1.44131225590231,10.4569626959935,1.04362390430206,0.137832781640747,0.330715739872953,Manufacturing,0.055870393051005246,0.30641186231527423,1,1,True
DYNA-K-AUTOMOTIVE STAMPINGS PRIVATE LIMITED,3462.0,IN0002792923,2022,1.87354431219026,12.6671771405339,1.40210837445781,0.1479054323946474,0.2113629462776247,Manufacturing,0.0525083011922881,0.08321240641683195,1,1,True
DYNA-K-AUTOMOTIVE STAMPINGS PRIVATE LIMITED,3462.0,IN0002792923,2023,3.13129179183766,15.4182309206333,2.38908107520174,0.203090212356804,0.2171797038581122,Manufacturing,0.0570018264388051,0.0419918991478581,1,1,True
DYNAMIC CABLES LIMITED,3357.0,IN254337FI,2021,6.97689281351306,74.4423163468465,4.076109052388,0.0937221348809978,0.5676939651137791,Manufacturing,0.055870393051005246,0.30641186231527423,1,1,True
DYNAMIC CABLES LIMITED,3357.0,IN254337FI,2022,6.7771105380021,81.4884437769987,3.77215646410361,0.0831665230538497,0.0946521787060254,Manufacturing,0.0525083011922881,0.08321240641683195,1,1,True
DYNAMIC CABLES LIMITED,3357.0,IN254337FI,2023,8.47286769126356,92.1553538545808,4.53036277085729,0.0919411334976106,0.1309008932208004,Manufacturing,0.0570018264388051,0.0419918991478581,1,1,True
E2E NETWORKS LIMITED,7379.0,IN490638FI,2021,0.685120537524112,6.84906837219745,0.850975718190894,0.1000312013682378,0.4166926196548217,Services,0.0749806056835474,0.247457376364715,1,1,True
E2E NETWORKS LIMITED,7379.0,IN490638FI,2022,1.58237545477599,8.05715154736489,1.20533617113903,0.1963939049022243,0.1763864966031636,Services,0.0796014649326658,0.1232445915102364,1,1,True
E2E NETWORKS LIMITED,7379.0,IN490638FI,2023,3.94256489121448,11.348060143698,2.62275133233238,0.3474219242135347,0.4084456618430379,Services,0.0866306222241057,0.0996059907798194,1,1,True
EASY TRIP PLANNERS LIMITED,4724.0,IN001266232IND,2021,17.8954217841849,31.3884853846487,13.9725701476075,0.5701269610459475,0.6502286890775724,"Transportation, Communications, Electric, Gas, and Sanitary Services",0.0921763307993986,0.1730626336559204,1,1,True
EASY TRIP PLANNERS LIMITED,4724.0,IN001266232IND,2022,22.0987420254573,55.4364146376774,16.3224354932457,0.3986322378510726,0.7661385682786059,"Transportation, Communications, Electric, Gas, and Sanitary Services",0.0915041512513964,0.0724121227983332,1,1,True
EASY TRIP PLANNERS LIMITED,4724.0,IN001266232IND,2023,26.9122600115277,71.7484752408695,12.3665803621057,0.3750917343006878,0.2942481166901727,"Transportation, Communications, Electric, Gas, and Sanitary Services",0.0999874752300307,0.055984547555087,1,1,True
EBCO PRIVATE LIMITED,3559.0,IN0007832776,2021,11.5952202184126,79.6495331954211,8.32639704421163,0.1455780059622394,0.6121754429051582,Manufacturing,0.055870393051005246,0.30641186231527423,1,1,True
EBCO PRIVATE LIMITED,3559.0,IN0007832776,2022,14.0932100374252,96.3196164730936,10.2217430874705,0.1463171319973233,0.2092929187264947,Manufacturing,0.0525083011922881,0.08321240641683195,1,1,True
EBCO PRIVATE LIMITED,3559.0,IN0007832776,2023,17.2428067781031,103.344095549174,12.9213103380986,0.166848494696037,0.072928852224434,Manufacturing,0.0570018264388051,0.0419918991478581,1,1,True
ECIL-RAPISCAN LIMITED,3531.0,IN0010255688,2021,4.88646852137242,11.5395657996396,4.03380430694949,0.4234534129113447,0.3104600966967223,Manufacturing,0.055870393051005246,0.30641186231527423,1,1,True
ECIL-RAPISCAN LIMITED,3531.0,IN0010255688,2022,4.26670200662687,12.6786346393302,3.55366123228148,0.3365269311721625,0.0987098526468106,Manufacturing,0.0525083011922881,0.08321240641683195,1,1,True
ECIL-RAPISCAN LIMITED,3531.0,IN0010255688,2023,4.53199397684075,22.2941719424129,4.14196782853082,0.2032815566573697,0.7584047948865476,Manufacturing,0.0570018264388051,0.0419918991478581,1,1,True
EDUQUITY CAREER TECHNOLOGIES PRIVATE LIMITED,7371.0,IN0002566358,2021,1.55515911434712,7.90883984085601,1.40416006224686,0.1966355553583694,7.045506298002646,Services,0.0749806056835474,0.247457376364715,1,1,True
EDUQUITY CAREER TECHNOLOGIES PRIVATE LIMITED,7371.0,IN0002566358,2022,3.15553382612541,12.5356238908198,2.32801536741629,0.251725311289556,0.5850142553225621,Services,0.0796014649326658,0.1232445915102364,1,1,True
EDUQUITY CAREER TECHNOLOGIES PRIVATE LIMITED,7371.0,IN0002566358,2023,3.10157625636691,16.2383401188926,2.25632849471988,0.191003281964661,0.2953755042686314,Services,0.0866306222241057,0.0996059907798194,1,1,True
EDWARDS LIFESCIENCES (INDIA) PRIVATE LIMITED,3841.0,IN0002805928,2021,1.94579403676558,24.9889131773459,1.28193799866363,0.0778662930618995,0.5064254193953148,Manufacturing,0.055870393051005246,0.30641186231527423,1,1,True
EDWARDS LIFESCIENCES (INDIA) PRIVATE LIMITED,3841.0,IN0002805928,2022,1.72379407314584,29.6905877618343,1.04073497027904,0.0580586038570003,0.1881504229944173,Manufacturing,0.0525083011922881,0.08321240641683195,1,1,True
EDWARDS LIFESCIENCES (INDIA) PRIVATE LIMITED,3841.0,IN0002805928,2023,2.36913478438929,33.19504176341,1.46497889724839,0.0713701401936696,0.118032489948902,Manufacturing,0.0570018264388051,0.0419918991478581,1,1,True
EIH ASSOCIATED HOTELS LIMITED,7011.0,IN31929FI,2021,2.47892353065312,25.7998266841564,1.69931316101924,0.0960829528430677,0.8678491325772568,Services,0.0749806056835474,0.247457376364715,1,1,True
EIH ASSOCIATED HOTELS LIMITED,7011.0,IN31929FI,2022,9.71929162751883,41.1149060308188,7.85933333035559,0.2363933805475189,0.593611714301451,Services,0.0796014649326658,0.1232445915102364,1,1,True
EIH ASSOCIATED HOTELS LIMITED,7011.0,IN31929FI,2023,11.8399167243578,46.3044205560721,9.71826947131194,0.2556973304529383,0.1262197831940406,Services,0.0866306222241057,0.0996059907798194,1,1,True
ELANTAS BECK INDIA LIMITED,3699.0,IN33922FI,2021,10.7885741073042,72.1565921018645,9.00127213800699,0.1495161258734865,0.3723831227942999,Manufacturing,0.055870393051005246,0.30641186231527423,1,1,True
ELANTAS BECK INDIA LIMITED,3699.0,IN33922FI,2022,12.7338734203596,78.7561688903645,11.8112921277955,0.1616873141466069,0.0914618691966948,Manufacturing,0.0525083011922881,0.08321240641683195,1,1,True
ELANTAS BECK INDIA LIMITED,3699.0,IN33922FI,2023,16.7572940587867,82.6929316286081,16.5184362717373,0.202644817746302,0.049986722230279,Manufacturing,0.0570018264388051,0.0419918991478581,1,1,True
ELEMENT14 INDIA PRIVATE LIMITED,3571.0,IN0007923249,2021,3.53001243509352,34.1498362928629,2.57363761616871,0.1033683559950555,0.3268935194516078,Manufacturing,0.055870393051005246,0.30641186231527423,1,1,True
ELEMENT14 INDIA PRIVATE LIMITED,3571.0,IN0007923249,2022,4.94180654026568,39.229162279889,3.67077827677131,0.1259727777261029,0.1487364666543849,Manufacturing,0.0525083011922881,0.08321240641683195,1,1,True
ELEMENT14 INDIA PRIVATE LIMITED,3571.0,IN0007923249,2023,4.72210143888369,45.1400273437612,3.60184674141929,0.1046100704131791,0.1506752813557383,Manufacturing,0.0570018264388051,0.0419918991478581,1,1,True
ELMEX ELECTRIC PRIVATE LIMITED,3613.0,IN0007949309,2021,1.71224071029574,18.7423081755638,1.13709668125957,0.0913569819819822,0.4361223519682315,Manufacturing,0.055870393051005246,0.30641186231527423,1,1,True
ELMEX ELECTRIC PRIVATE LIMITED,3613.0,IN0007949309,2022,2.70017487555742,21.3703029565513,1.89985277280211,0.1263517359134888,0.1402172430615498,Manufacturing,0.0525083011922881,0.08321240641683195,1,1,True
ELMEX ELECTRIC PRIVATE LIMITED,3613.0,IN0007949309,2023,4.18956066193059,27.1403889659792,3.05491297049448,0.1543662718755525,0.2700048764474354,Manufacturing,0.0570018264388051,0.0419918991478581,1,1,True
EMKAY TAPS AND CUTTING TOOLS LIMITED,3545.0,IN115028FI,2021,5.43790764627606,10.7843990512397,4.65114755040966,0.5042383558359662,0.34831495935735,Manufacturing,0.055870393051005246,0.30641186231527423,1,1,True
EMKAY TAPS AND CUTTING TOOLS LIMITED,3545.0,IN115028FI,2022,6.32357846250758,12.1909854893945,5.36724220151454,0.5187093748908775,0.1304278923166431,Manufacturing,0.0525083011922881,0.08321240641683195,1,1,True
EMKAY TAPS AND CUTTING TOOLS LIMITED,3545.0,IN115028FI,2023,10.215895243722,17.1433272014353,8.62364629727881,0.5959108826241553,0.4062298094234524,Manufacturing,0.0570018264388051,0.0419918991478581,1,1,True
EMUDHRA LIMITED,7379.0,IN39771FI,2021,7.26079762527719,24.1464195144456,5.46188956932165,0.3006987276491827,0.3495601236685079,Services,0.0749806056835474,0.247457376364715,1,1,True
EMUDHRA LIMITED,7379.0,IN39771FI,2022,8.89902228694409,30.3505737487599,7.50174260359257,0.2932077120060274,0.256938890281545,Services,0.0796014649326658,0.1232445915102364,1,1,True
EMUDHRA LIMITED,7379.0,IN39771FI,2023,12.0272655292228,45.0834149008058,9.00329749576747,0.2667780503248397,0.4854221628231285,Services,0.0866306222241057,0.0996059907798194,1,1,True
ENNORE COAL TERMINAL PRIVATE LIMITED,4789.0,IN0002066764,2021,3.31209089014679,34.858279184592,2.02734312822204,0.0950159034703811,0.4052801997594182,"Transportation, Communications, Electric, Gas, and Sanitary Services",0.0921763307993986,0.1730626336559204,1,1,True
ENNORE COAL TERMINAL PRIVATE LIMITED,4789.0,IN0002066764,2022,4.98846361604333,39.4198894971125,3.30924675424397,0.1265468696052213,0.1308616035910579,"Transportation, Communications, Electric, Gas, and Sanitary Services",0.0915041512513964,0.0724121227983332,1,1,True
ENNORE COAL TERMINAL PRIVATE LIMITED,4789.0,IN0002066764,2023,7.39729124591965,43.4286283955555,6.55864746967331,0.1703321407838128,0.1016933063380769,"Transportation, Communications, Electric, Gas, and Sanitary Services",0.0999874752300307,0.055984547555087,1,1,True
ENRX PRIVATE LIMITED,3612.0,IN0000260132,2021,1.5572947982531,16.6075608573323,1.04604979849793,0.0937702298146659,0.5804656319593224,Manufacturing,0.055870393051005246,0.30641186231527423,1,1,True
ENRX PRIVATE LIMITED,3612.0,IN0000260132,2022,2.52844618606195,18.9677797906995,1.68127240033075,0.1333021689392306,0.1421171328916224,Manufacturing,0.0525083011922881,0.08321240641683195,1,1,True
ENRX PRIVATE LIMITED,3612.0,IN0000260132,2023,2.59356953705475,21.4816154677402,1.67769535398856,0.1207343805660061,0.1325318885383366,Manufacturing,0.0570018264388051,0.0419918991478581,1,1,True
EPAM SYSTEMS INDIA PRIVATE LIMITED,8742.0,IN0000755108,2021,23.8578449552897,150.737018591248,17.7556987209842,0.1582746240987077,1.076099209712384,Services,0.0749806056835474,0.247457376364715,1,1,True
EPAM SYSTEMS INDIA PRIVATE LIMITED,8742.0,IN0000755108,2022,33.2145835593343,240.710859796032,23.6873449105769,0.1379853970339307,0.5968928007576237,Services,0.0796014649326658,0.1232445915102364,1,1,True
EPAM SYSTEMS INDIA PRIVATE LIMITED,8742.0,IN0000755108,2023,40.4718996322714,301.126621627528,28.4333595911041,0.13440159961125,0.2509889328744441,Services,0.0866306222241057,0.0996059907798194,1,1,True
EQUIFAX CREDIT INFORMATION SERVICES PRIVATE LIMITED,7374.0,IN0002582748,2021,1.30022124692611,11.6945605197764,1.19780735476492,0.111181710909729,0.4983985467324665,Services,0.0749806056835474,0.247457376364715,1,1,True
EQUIFAX CREDIT INFORMATION SERVICES PRIVATE LIMITED,7374.0,IN0002582748,2022,4.20951181624457,18.5497148770839,3.10213604351878,0.2269313487640153,0.586183152903857,Services,0.0796014649326658,0.1232445915102364,1,1,True
EQUIFAX CREDIT INFORMATION SERVICES PRIVATE LIMITED,7374.0,IN0002582748,2023,3.3694718537461,20.9532006823923,2.57391110612173,0.1608094106871979,0.1295699594972015,Services,0.0866306222241057,0.0996059907798194,1,1,True
ETERNITY LIFESTYLES PRIVATE LIMITED,3827.0,IN0002597119,2021,0.357430907843076,5.04724502196629,0.14656674949117,0.070817031130347,1.025086414338467,Manufacturing,0.055870393051005246,0.30641186231527423,1,1,True
ETERNITY LIFESTYLES PRIVATE LIMITED,3827.0,IN0002597119,2022,0.94267923866456,9.76448492876608,0.451306389457125,0.096541624626552,0.934616783268838,Manufacturing,0.0525083011922881,0.08321240641683195,1,1,True
ETERNITY LIFESTYLES PRIVATE LIMITED,3827.0,IN0002597119,2023,1.4177654991522,11.2307695848209,0.737800427417272,0.1262393897804118,0.1501650795460964,Manufacturing,0.0570018264388051,0.0419918991478581,1,1,True
ETHOS LIMITED,5094.0,IN37719FI,2021,7.15458065918088,77.3136173807951,3.08519920896739,0.0925397219993239,0.4708111731147666,Wholesale Trade,0.036341128847476645,0.25458942591992084,1,1,True
ETHOS LIMITED,5094.0,IN37719FI,2022,11.0923792035393,96.025832581453,7.33403985051066,0.1155145329683061,0.2420300049924462,Wholesale Trade,0.0329228141435878,0.09436066189295275,1,1,True
ETHOS LIMITED,5094.0,IN37719FI,2023,13.7926621931456,119.896554365586,9.99048896396346,0.1150380197840324,0.2485864599391511,Wholesale Trade,0.033839609602994855,0.0827849563242394,1,1,True
EURO PANEL PRODUCTS LIMITED,3365.0,IN932757FI,2021,3.1262639649855,28.6328067684639,1.73863665529806,0.1091846842073742,0.4779162858667281,Manufacturing,0.055870393051005246,0.30641186231527423,1,1,True
EURO PANEL PRODUCTS LIMITED,3365.0,IN932757FI,2022,2.69774228557944,40.2018577084839,1.2258429046534,0.0671049160250654,0.404048790381323,Manufacturing,0.0525083011922881,0.08321240641683195,1,1,True
EURO PANEL PRODUCTS LIMITED,3365.0,IN932757FI,2023,3.5471533643268,47.664870334601,1.75249094599485,0.0744186093327488,0.1856385015894963,Manufacturing,0.0570018264388051,0.0419918991478581,1,1,True
EXOTECH PLASTICS PRIVATE LIMITED,3089.0,IN0002712681,2021,1.00716161965393,13.5144336309005,0.51156159279868,0.0745248855528117,0.3288045306588349,Manufacturing,0.055870393051005246,0.30641186231527423,1,1,True
EXOTECH PLASTICS PRIVATE LIMITED,3089.0,IN0002712681,2022,1.84913327176124,17.0772681634128,1.12738382529467,0.108280390872055,0.2636318050625477,Manufacturing,0.0525083011922881,0.08321240641683195,1,1,True
EXOTECH PLASTICS PRIVATE LIMITED,3089.0,IN0002712681,2023,2.32878642462194,18.8335924368259,1.64152096247301,0.1236506753787659,0.1028457395296946,Manufacturing,0.0570018264388051,0.0419918991478581,1,1,True
EXPERT GLOBAL SOLUTIONS PRIVATE LIMITED,7375.0,IN0002715871,2021,4.07304678823441,15.3925328996469,3.17067107700149,0.2646118617896762,0.3865114677708097,Services,0.0749806056835474,0.247457376364715,1,1,True
EXPERT GLOBAL SOLUTIONS PRIVATE LIMITED,7375.0,IN0002715871,2022,3.17127025069296,17.5507596396767,2.33779194653779,0.1806913384833625,0.1402125793136559,Services,0.0796014649326658,0.1232445915102364,1,1,True
EXPERT GLOBAL SOLUTIONS PRIVATE LIMITED,7375.0,IN0002715871,2023,5.09747072166577,21.3080479546031,3.88014727402385,0.2392274849637074,0.2140812359159865,Services,0.0866306222241057,0.0996059907798194,1,1,True
FC TECNRGY PRIVATE LIMITED,3999.0,IN0015497134,2021,0.504620290319808,4.01633628577404,0.364056936416123,0.1256419419128784,0.8821154652840761,Manufacturing,0.055870393051005246,0.30641186231527423,1,1,True
FC TECNRGY PRIVATE LIMITED,3999.0,IN0015497134,2022,2.28500474401563,9.80900554590672,1.74185605373234,0.2329496841776339,1.4422769529161328,Manufacturing,0.0525083011922881,0.08321240641683195,1,1,True
FC TECNRGY PRIVATE LIMITED,3999.0,IN0015497134,2023,6.27204697721172,35.3246531397868,4.9407310173139,0.1775543825552075,2.6012471370788157,Manufacturing,0.0570018264388051,0.0419918991478581,1,1,True
FINEOTEX CHEMICAL LIMITED,2899.0,IN34620FI,2021,9.15307424631342,48.597269622976,7.27826300817728,0.1883454423946894,0.6347932015691986,Manufacturing,0.055870393051005246,0.30641186231527423,1,1,True
FINEOTEX CHEMICAL LIMITED,2899.0,IN34620FI,2022,13.2378019346185,62.9065335715562,10.7418064988628,0.2104360419027142,0.294445841496721,Manufacturing,0.0525083011922881,0.08321240641683195,1,1,True
FINEOTEX CHEMICAL LIMITED,2899.0,IN34620FI,2023,17.0992006807504,68.2519732211614,14.3700131579973,0.2505304956582386,0.0849743158001985,Manufacturing,0.0570018264388051,0.0419918991478581,1,1,True
FINOLEX CABLES LIMITED,3357.0,IN30028FI,2021,54.8537022004835,497.487712877151,79.0348150359467,0.1102614210977086,0.3195661639010234,Manufacturing,0.055870393051005246,0.30641186231527423,1,1,True
FINOLEX CABLES LIMITED,3357.0,IN30028FI,2022,57.7265764724463,546.235646965355,61.3353237047791,0.1056807200210197,0.0979882172491801,Manufacturing,0.0525083011922881,0.08321240641683195,1,1,True
FINOLEX CABLES LIMITED,3357.0,IN30028FI,2023,66.1034230635501,601.855037088506,78.1647520118393,0.1098327985810796,0.1018230692781547,Manufacturing,0.0570018264388051,0.0419918991478581,1,1,True
FIRSTRAND SERVICES PRIVATE LIMITED,7371.0,IN0014544156,2021,3.36757382102124,23.4375676900353,2.92156017960515,0.1436827347256258,0.3628598736467747,Services,0.0749806056835474,0.247457376364715,1,1,True
FIRSTRAND SERVICES PRIVATE LIMITED,7371.0,IN0014544156,2022,4.38817338717729,29.0628092662171,3.90419744810835,0.1509893055066134,0.2400096140766954,Services,0.0796014649326658,0.1232445915102364,1,1,True
FIRSTRAND SERVICES PRIVATE LIMITED,7371.0,IN0014544156,2023,5.6336097471118,37.3321999331219,5.22875881501101,0.1509048423935377,0.2845351456274125,Services,0.0866306222241057,0.0996059907798194,1,1,True
FLEXIBLE STEEL LACING COMPANY PRIVATE LIMITED,8712.0,IN0002884949,2021,1.70516881318642,7.40566796371024,1.28339564580144,0.2302518586496457,0.3807261158508281,Services,0.0749806056835474,0.247457376364715,1,1,True
FLEXIBLE STEEL LACING COMPANY PRIVATE LIMITED,8712.0,IN0002884949,2022,2.27460055667982,9.53487698128819,1.58469249673001,0.2385558367605194,0.2875107320516725,Services,0.0796014649326658,0.1232445915102364,1,1,True
FLEXIBLE STEEL LACING COMPANY PRIVATE LIMITED,8712.0,IN0002884949,2023,2.54519228548352,11.9612616577009,1.85822787679182,0.2127862727461424,0.2544746703260452,Services,0.0866306222241057,0.0996059907798194,1,1,True
FOCUS LIGHTING & FIXTURES LTD,3645.0,IN117597FI,2021,0.875142320511863,13.9481529091271,0.601078275850043,0.062742524133013,0.700138313485525,Manufacturing,0.055870393051005246,0.30641186231527423,1,1,True
FOCUS LIGHTING & FIXTURES LTD,3645.0,IN117597FI,2022,3.68527651304007,20.5858656663522,2.81713380169868,0.1790197494130009,0.4758847139452888,Manufacturing,0.0525083011922881,0.08321240641683195,1,1,True
FOCUS LIGHTING & FIXTURES LTD,3645.0,IN117597FI,2023,4.84006401864346,26.8442531150114,4.69876080032624,0.1803016831165579,0.304013809770876,Manufacturing,0.0570018264388051,0.0419918991478581,1,1,True
FORTINET TECHNOLOGIES INDIA PRIVATE LIMITED,7371.0,IN0002919022,2021,4.97671073014848,30.2374058439676,3.4878000292927,0.1645878867992024,0.3145923115996867,Services,0.0749806056835474,0.247457376364715,1,1,True
FORTINET TECHNOLOGIES INDIA PRIVATE LIMITED,7371.0,IN0002919022,2022,5.60359264377505,40.5765738686919,4.25958668094128,0.1380992062540468,0.3419330374462985,Services,0.0796014649326658,0.1232445915102364,1,1,True
FORTINET TECHNOLOGIES INDIA PRIVATE LIMITED,7371.0,IN0002919022,2023,7.4139511364419,53.2901801218558,4.05438646021299,0.1391241523201613,0.3133237984632673,Services,0.0866306222241057,0.0996059907798194,1,1,True
FORTIS HEALTH MANAGEMENT LIMITED,8062.0,IN0002919314,2021,1.69873274043947,7.5427105391426,-9.25500401494559,0.2252151572864904,0.4838432687413909,Services,0.0749806056835474,0.247457376364715,1,1,True
FORTIS HEALTH MANAGEMENT LIMITED,8062.0,IN0002919314,2022,2.15422870679945,8.61631884265318,-8.41601938386634,0.2500172923192462,0.1423372006573939,Services,0.0796014649326658,0.1232445915102364,1,1,True
FORTIS HEALTH MANAGEMENT LIMITED,8062.0,IN0002919314,2023,1.83695383228548,10.1736757947383,-10.0826760903522,0.1805595017324544,0.1807450467565996,Services,0.0866306222241057,0.0996059907798194,1,1,True
FORTUNE GOURMET SPECIALITIES PRIVATE LIMITED,5147.0,IN0002923238,2021,1.29478903795462,13.4693903556356,0.914558154428378,0.0961282585007924,0.3988695746663981,Wholesale Trade,0.036341128847476645,0.25458942591992084,1,1,True
FORTUNE GOURMET SPECIALITIES PRIVATE LIMITED,5147.0,IN0002923238,2022,2.28610913986564,17.0893155652788,1.66008089273758,0.1337741778559253,0.2687519712522563,Wholesale Trade,0.0329228141435878,0.09436066189295275,1,1,True
FORTUNE GOURMET SPECIALITIES PRIVATE LIMITED,5147.0,IN0002923238,2023,1.04014449243406,20.7260744398542,0.7990750369858,0.0501853110415334,0.2128089250083475,Wholesale Trade,0.033839609602994855,0.0827849563242394,1,1,True
FOSROC CHEMICALS (INDIA) PRIVATE LIMITED,2813.0,IN0002929409,2021,14.5698756896891,120.725501883822,10.1853258646652,0.1206859815228613,0.337231038621004,Manufacturing,0.055870393051005246,0.30641186231527423,1,1,True
FOSROC CHEMICALS (INDIA) PRIVATE LIMITED,2813.0,IN0002929409,2022,23.2444919050857,148.777567941733,16.7474089623988,0.1562365363721306,0.2323623892233339,Manufacturing,0.0525083011922881,0.08321240641683195,1,1,True
FOSROC CHEMICALS (INDIA) PRIVATE LIMITED,2813.0,IN0002929409,2023,29.1381365292519,166.878129305542,21.4002230868302,0.1746072816762108,0.1216618984583608,Manufacturing,0.0570018264388051,0.0419918991478581,1,1,True
FOUNDEVER CRM INDIA PRIVATE LIMITED,4899.0,IN0011078862,2021,6.30218027229421,44.9261358387396,4.73240643157624,0.140278707586061,0.1809776075156535,"Transportation, Communications, Electric, Gas, and Sanitary Services",0.0921763307993986,0.1730626336559204,1,1,True
FOUNDEVER CRM INDIA PRIVATE LIMITED,4899.0,IN0011078862,2022,6.42118613537401,48.754333227165,5.30851947944611,0.1317049318561133,0.0852109204799307,"Transportation, Communications, Electric, Gas, and Sanitary Services",0.0915041512513964,0.0724121227983332,1,1,True
FOUNDEVER CRM INDIA PRIVATE LIMITED,4899.0,IN0011078862,2023,8.21971891562454,57.2169487021863,6.14880696632899,0.1436588126781821,0.1735766836476002,"Transportation, Communications, Electric, Gas, and Sanitary Services",0.0999874752300307,0.055984547555087,1,1,True
FOWLER WESTRUP (INDIA) PRIVATE LIMITED,7389.0,IN0002938775,2021,2.59833187356219,22.573163150249,2.12304656699859,0.1151071232803067,0.388195397248239,Services,0.0749806056835474,0.247457376364715,1,1,True
FOWLER WESTRUP (INDIA) PRIVATE LIMITED,7389.0,IN0002938775,2022,3.90073100738972,28.2475875498466,2.83152257141843,0.1380907661762748,0.2513792312503178,Services,0.0796014649326658,0.1232445915102364,1,1,True
FOWLER WESTRUP (INDIA) PRIVATE LIMITED,7389.0,IN0002938775,2023,3.97149480909761,31.7020325104017,3.27823226612713,0.1252757156120677,0.1222916808190885,Services,0.0866306222241057,0.0996059907798194,1,1,True
FRANK LIFECARE PRIVATE LIMITED,2879.0,IN0002942842,2021,1.10033627149547,7.72417111857887,0.756937031168118,0.1424536373681368,0.4293476190349341,Manufacturing,0.055870393051005246,0.30641186231527423,1,1,True
FRANK LIFECARE PRIVATE LIMITED,2879.0,IN0002942842,2022,1.30237948313057,9.17788953683972,0.885532080798969,0.1419040268356756,0.1882038080130352,Manufacturing,0.0525083011922881,0.08321240641683195,1,1,True
FRANK LIFECARE PRIVATE LIMITED,2879.0,IN0002942842,2023,1.48771982772369,10.0690315320671,1.0086346303815,0.1477520278872611,0.0970966137313342,Manufacturing,0.0570018264388051,0.0419918991478581,1,1,True
FRANKE FABER INDIA PRIVATE LIMITED,2656.0,IN0000021213,2021,7.73693377564522,79.5708387179069,7.67316006444395,0.0972332816934864,0.544131699864022,Manufacturing,0.055870393051005246,0.30641186231527423,1,1,True
FRANKE FABER INDIA PRIVATE LIMITED,2656.0,IN0000021213,2022,8.91544226929545,96.1139409904554,7.3668554893136,0.0927590958962009,0.2079040831930503,Manufacturing,0.0525083011922881,0.08321240641683195,1,1,True
FRANKE FABER INDIA PRIVATE LIMITED,2656.0,IN0000021213,2023,8.97966899733059,106.593673763135,6.45117978135124,0.0842420443945349,0.1090344716352884,Manufacturing,0.0570018264388051,0.0419918991478581,1,1,True
FUCHS LUBRICANTS (INDIA) PRIVATE LIMITED,2999.0,IN0002965346,2021,6.09262206024677,39.640364341245,4.498246301773,0.1536974284039947,0.4052084542135583,Manufacturing,0.055870393051005246,0.30641186231527423,1,1,True
FUCHS LUBRICANTS (INDIA) PRIVATE LIMITED,2999.0,IN0002965346,2022,8.28030518899486,48.5480982488319,6.16536281033978,0.1705587960738315,0.2247137243972954,Manufacturing,0.0525083011922881,0.08321240641683195,1,1,True
FUCHS LUBRICANTS (INDIA) PRIVATE LIMITED,2999.0,IN0002965346,2023,9.71980472400226,56.4341017659036,7.28489395716228,0.1722328241232817,0.1624369192929498,Manufacturing,0.0570018264388051,0.0419918991478581,1,1,True
FUJI SILVERTECH CONCRETE PRIVATE LIMITED,3272.0,IN0014381987,2021,1.19159025887307,19.0487702416778,0.401228917136788,0.0625547079289101,0.6072149473235071,Manufacturing,0.055870393051005246,0.30641186231527423,1,1,True
FUJI SILVERTECH CONCRETE PRIVATE LIMITED,3272.0,IN0014381987,2022,1.62922713775188,24.2080164694637,0.631366565834731,0.0673011413308896,0.2708440577700766,Manufacturing,0.0525083011922881,0.08321240641683195,1,1,True
FUJI SILVERTECH CONCRETE PRIVATE LIMITED,3272.0,IN0014381987,2023,4.14975203943718,37.5593453663187,2.47025756120216,0.1104852067831423,0.5515251079615109,Manufacturing,0.0570018264388051,0.0419918991478581,1,1,True
G D GOENKA UNIVERSITY,8221.0,IN0003128396,2021,3.12983355155103,10.9953555492293,1.18007154864017,0.2846505088023652,0.2837821592144238,Services,0.0749806056835474,0.247457376364715,1,1,True
G D GOENKA UNIVERSITY,8221.0,IN0003128396,2022,2.23299718658142,13.4011795427196,0.160747978334874,0.1666269136580989,0.2188036560271971,Services,0.0796014649326658,0.1232445915102364,1,1,True
G D GOENKA UNIVERSITY,8221.0,IN0003128396,2023,5.25027274275022,18.9369857084378,3.68551081654448,0.2772496543845857,0.4130835012001321,Services,0.0866306222241057,0.0996059907798194,1,1,True
G T Z (INDIA) PVT LTD,3312.0,IN0009329466,2021,1.68858857167047,15.5584638507906,0.859853514785878,0.1085318311540547,0.3344963096000657,Manufacturing,0.055870393051005246,0.30641186231527423,1,1,True
